timestamp,experiment_id,params,status
2026-03-26 15:00:34,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:00:34,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:00:34,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:00:34,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:00:34,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:00:34,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:00:34,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:00:34,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:00:34,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:00:34,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:00:34,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:00:34,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:00:34,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:00:34,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:00:34,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:00:34,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:00:34,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:00:34,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:30:19,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:30:19,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:30:19,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:30:19,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:30:19,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:30:19,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:30:19,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:30:19,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:30:19,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:30:19,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:30:19,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:30:19,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:30:19,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:30:19,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:30:19,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:30:19,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:30:19,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:30:19,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:36:28,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:36:28,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:36:28,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:36:28,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:36:28,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:36:28,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:36:28,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:36:28,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:36:28,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:36:28,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:36:28,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:36:28,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:36:28,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:36:28,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:36:28,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:36:28,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:36:28,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:36:28,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:43:24,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:43:24,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:43:24,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:43:24,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:43:24,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:43:24,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:43:24,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:43:24,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:43:24,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:43:24,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:43:24,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:43:24,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:43:24,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:43:24,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:43:24,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:43:24,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 15:43:24,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 15:43:24,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:06:08,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:06:08,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:06:08,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:06:08,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:06:08,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:06:08,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:06:08,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:06:08,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:06:08,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:06:08,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:06:08,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:06:08,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:06:08,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:06:08,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:06:08,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:06:08,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:06:08,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:06:08,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:10:59,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:10:59,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:10:59,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:10:59,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:10:59,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:10:59,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:10:59,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:10:59,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:10:59,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:10:59,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:10:59,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:10:59,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:10:59,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:10:59,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:10:59,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:10:59,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:10:59,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:10:59,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:20:59,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:20:59,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:20:59,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:20:59,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:20:59,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:20:59,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:20:59,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:20:59,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:20:59,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:20:59,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:20:59,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:20:59,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:20:59,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:20:59,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:20:59,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:20:59,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:20:59,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:20:59,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:27:53,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:27:53,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:27:53,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:27:53,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:27:53,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:27:53,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:27:53,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:27:53,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:27:53,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:27:53,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:27:53,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:27:53,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:27:53,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:27:53,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:27:53,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:27:53,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:27:53,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:27:53,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:30:43,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:30:43,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:30:43,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:30:43,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:30:43,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:30:43,march_user_retention_sweep,"{'min_spend_threshold': 100, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:30:43,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:30:43,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:30:43,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:30:43,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:30:43,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:30:43,march_user_retention_sweep,"{'min_spend_threshold': 500, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:30:43,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 30, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:30:43,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 30, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:30:43,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 90, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:30:43,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 90, 'target_item': 'Monitor'}",Triggered
2026-03-26 16:30:43,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 180, 'target_item': 'Laptop'}",Triggered
2026-03-26 16:30:43,march_user_retention_sweep,"{'min_spend_threshold': 1000, 'target_min_seniority': 180, 'target_item': 'Monitor'}",Triggered
